date,state,district,pincode,bio_age_5_17,bio_age_17_
27-11-2025,Telangana,K.v. Rangareddy,500076,10,5
27-11-2025,Telangana,K.v. Rangareddy,500077,5,4
27-11-2025,Telangana,K.v. Rangareddy,500079,20,19
27-11-2025,Telangana,K.v. Rangareddy,500090,7,5
27-11-2025,Telangana,K.v. Rangareddy,501111,1,3
27-11-2025,Telangana,K.v. Rangareddy,501501,20,33
27-11-2025,Telangana,K.v. Rangareddy,501505,6,5
27-11-2025,Telangana,K.v. Rangareddy,501510,18,14
27-11-2025,Telangana,K.v. Rangareddy,509207,2,5
27-11-2025,Telangana,K.v. Rangareddy,509325,9,3
27-11-2025,Telangana,K.v. Rangareddy,509340,0,15
27-11-2025,Telangana,K.v. Rangareddy,509357,1,1
27-11-2025,Telangana,Kamareddy,503110,7,1
27-11-2025,Telangana,Kamareddy,503114,0,1
27-11-2025,Telangana,Kamareddy,503145,16,3
27-11-2025,Telangana,Kamareddy,503305,0,1
27-11-2025,Telangana,Kamareddy,503306,1,1
27-11-2025,Telangana,Kamareddy,503321,0,1
27-11-2025,Telangana,Karimnagar,505101,1,2
27-11-2025,Telangana,Karimnagar,505122,2,8
27-11-2025,Telangana,Karimnagar,505172,3,6
27-11-2025,Telangana,Karimnagar,505211,2,2
27-11-2025,Telangana,Karimnagar,505301,15,16
27-11-2025,Telangana,Karimnagar,505307,7,1
27-11-2025,Telangana,Karimnagar,505325,5,6
27-11-2025,Telangana,Karimnagar,505401,5,0
27-11-2025,Telangana,Karimnagar,505404,1,8
27-11-2025,Telangana,Karimnagar,505445,5,4
27-11-2025,Telangana,Karimnagar,505455,3,2
27-11-2025,Telangana,Karimnagar,505462,0,1
27-11-2025,Telangana,Karimnagar,505466,2,3
27-11-2025,Telangana,Karimnagar,505467,9,16
27-11-2025,Telangana,Karimnagar,505475,1,0
27-11-2025,Telangana,Karimnagar,505498,1,8
27-11-2025,Telangana,Karimnagar,505502,3,3
27-11-2025,Telangana,Karimnagar,505503,17,21
27-11-2025,Telangana,Karimnagar,505504,14,5
27-11-2025,Telangana,Karimnagar,505505,4,5
27-11-2025,Telangana,Karimnagar,505525,17,8
27-11-2025,Telangana,Karimnagar,505526,3,5
27-11-2025,Telangana,Karimnagar,505531,9,1
27-11-2025,Telangana,Karimnagar,505532,13,10
27-11-2025,Telangana,Khammam,507001,6,6
27-11-2025,Telangana,Khammam,507117,4,2
27-11-2025,Telangana,Khammam,507119,1,1
27-11-2025,Telangana,Khammam,507123,14,4
27-11-2025,Telangana,Khammam,507137,1,0
27-11-2025,Telangana,Khammam,507161,3,3
27-11-2025,Telangana,Khammam,507169,2,2
27-11-2025,Telangana,Khammam,507211,1,0
27-11-2025,Telangana,Khammam,507305,0,2
27-11-2025,Telangana,Khammam,507316,3,0
27-11-2025,Telangana,Komaram Bheem,504295,2,5
27-11-2025,Telangana,Komaram Bheem,504299,3,16
27-11-2025,Telangana,Mahabubabad,507122,1,0
27-11-2025,Telangana,Mahabubnagar,509001,21,51
27-11-2025,Telangana,Mahabubnagar,509152,1,1
27-11-2025,Telangana,Mahabubnagar,509203,1,1
27-11-2025,Telangana,Mahabubnagar,509207,1,8
27-11-2025,Telangana,Mahabubnagar,509301,19,16
27-11-2025,Telangana,Mahabubnagar,509321,4,2
27-11-2025,Telangana,Mahabubnagar,509338,4,8
27-11-2025,Telangana,Mahabubnagar,509349,5,4
27-11-2025,Telangana,Mahabubnagar,509376,7,31
27-11-2025,Telangana,Mancherial,504208,8,5
27-11-2025,Telangana,Mancherial,504273,0,2
27-11-2025,Telangana,Medak,502101,7,2
27-11-2025,Telangana,Medak,502125,0,2
27-11-2025,Telangana,Medak,502270,6,12
27-11-2025,Telangana,Medak,502280,1,4
27-11-2025,Telangana,Medak,502293,5,25
27-11-2025,Telangana,Medak,502296,4,3
27-11-2025,Telangana,Medak,502303,3,2
27-11-2025,Telangana,Medak,502316,3,5
27-11-2025,Telangana,Medak,502318,1,11
27-11-2025,Telangana,Medak,502329,2,5
27-11-2025,Telangana,Medak,502334,10,10
27-11-2025,Telangana,Medak,502335,6,3
27-11-2025,Telangana,Medak,502336,5,4
27-11-2025,Telangana,Medak,502345,6,5
27-11-2025,Telangana,Medak,502371,4,3
27-11-2025,Telangana,Medak,502375,6,4
27-11-2025,Telangana,Medchal-malkajgiri,500051,0,2
27-11-2025,Telangana,Medchal-malkajgiri,500072,20,12
27-11-2025,Telangana,Medchal-malkajgiri,501301,1,4
27-11-2025,Telangana,Medchal-malkajgiri,501401,5,5
27-11-2025,Telangana,Medchal?malkajgiri,500043,0,1
27-11-2025,Telangana,Medchal−malkajgiri,500055,12,4
27-11-2025,Telangana,Mulugu,506172,3,5
27-11-2025,Telangana,Mulugu,507133,1,1
27-11-2025,Telangana,Nagarkurnool,509105,0,1
27-11-2025,Telangana,Nagarkurnool,509301,9,0
27-11-2025,Telangana,Nagarkurnool,509376,1,5
27-11-2025,Telangana,Nalgonda,508105,14,4
27-11-2025,Telangana,Nalgonda,508111,2,0
27-11-2025,Telangana,Nalgonda,508112,7,6
27-11-2025,Telangana,Nalgonda,508114,20,3
27-11-2025,Telangana,Nalgonda,508126,2,4
27-11-2025,Telangana,Nalgonda,508204,6,6
27-11-2025,Telangana,Nalgonda,508207,64,69
27-11-2025,Telangana,Nalgonda,508248,21,32
27-11-2025,Telangana,Narayanpet,509204,0,1
27-11-2025,Telangana,Narayanpet,509205,1,4
27-11-2025,Telangana,Narayanpet,509409,1,1
27-11-2025,Telangana,Nirmal,504104,0,1
27-11-2025,Telangana,Nirmal,504109,3,3
27-11-2025,Telangana,Nirmal,504306,1,1
27-11-2025,Telangana,Nizamabad,503102,2,0
27-11-2025,Telangana,Nizamabad,503145,12,2
27-11-2025,Telangana,Nizamabad,503164,54,6
27-11-2025,Telangana,Nizamabad,503202,25,1
27-11-2025,Telangana,Nizamabad,503218,10,8
27-11-2025,Telangana,Nizamabad,503230,3,3
27-11-2025,Telangana,Nizamabad,503307,52,11
27-11-2025,Telangana,Nizamabad,503309,18,16
27-11-2025,Telangana,Peddapalli,505188,0,2
27-11-2025,Telangana,Peddapalli,505215,0,1
27-11-2025,Telangana,Peddapalli,505416,2,1
27-11-2025,Telangana,Rangareddy,501505,3,5
27-11-2025,Telangana,Rangareddy,509207,2,2
27-11-2025,Telangana,Sangareddy,502228,5,0
27-11-2025,Telangana,Sangareddy,502246,1,0
27-11-2025,Telangana,Sangareddy,502285,2,0
27-11-2025,Telangana,Sangareddy,502291,15,4
27-11-2025,Telangana,Sangareddy,502296,0,1
27-11-2025,Telangana,Sangareddy,502306,2,0
27-11-2025,Telangana,Sangareddy,502321,0,1
27-11-2025,Telangana,Siddipet,502114,13,0
27-11-2025,Telangana,Siddipet,502279,6,0
27-11-2025,Telangana,Siddipet,502301,9,1
27-11-2025,Telangana,Siddipet,505467,4,1
27-11-2025,Telangana,Siddipet,505530,0,2
27-11-2025,Telangana,Suryapet,508234,1,0
27-11-2025,Telangana,Suryapet,508376,2,1
27-11-2025,Telangana,Vikarabad,501101,16,12
27-11-2025,Telangana,Vikarabad,501502,8,0
27-11-2025,Telangana,Wanaparthy,509104,4,12
27-11-2025,Telangana,Wanaparthy,509110,1,3
27-11-2025,Telangana,Wanaparthy,509130,1,2
27-11-2025,Telangana,Wanaparthy,509203,0,2
27-11-2025,Telangana,Wanaparthy,509206,2,3
27-11-2025,Telangana,Wanaparthy,509380,7,1
27-11-2025,Telangana,Warangal,506003,8,0
27-11-2025,Telangana,Warangal,506135,9,1
27-11-2025,Telangana,Warangal,506142,0,1
27-11-2025,Telangana,Warangal,506144,4,0
27-11-2025,Telangana,Warangal,506167,5,6
27-11-2025,Telangana,Warangal,506169,6,6
27-11-2025,Telangana,Warangal,506244,22,6
27-11-2025,Telangana,Warangal,506302,6,0
27-11-2025,Telangana,Warangal,506316,3,3
27-11-2025,Telangana,Warangal,506318,1,1
27-11-2025,Telangana,Warangal,506324,7,3
27-11-2025,Telangana,Warangal,506391,0,1
27-11-2025,Telangana,Warangal Rural,506132,1,0
27-11-2025,Telangana,Warangal Rural,506310,0,1
27-11-2025,Telangana,Warangal Rural,506330,1,8
27-11-2025,Telangana,Warangal Rural,506349,7,2
27-11-2025,Telangana,Warangal Urban,506006,0,5
27-11-2025,Telangana,Warangal Urban,506015,1,0
27-11-2025,Telangana,Warangal Urban,506142,1,0
27-11-2025,Telangana,Warangal Urban,506145,1,0
27-11-2025,Telangana,Yadadri.,508113,4,0
27-11-2025,Telangana,Yadadri.,508285,6,2
28-10-2025,Telangana,Adilabad,504001,38,32
28-10-2025,Telangana,Adilabad,504105,0,3
28-10-2025,Telangana,Adilabad,504110,3,6
28-10-2025,Telangana,Adilabad,504204,2,7
28-10-2025,Telangana,Adilabad,504205,8,2
28-10-2025,Telangana,Adilabad,504216,5,10
28-10-2025,Telangana,Adilabad,504273,5,0
28-10-2025,Telangana,Adilabad,504296,5,6
28-10-2025,Telangana,Adilabad,504307,11,17
28-10-2025,Telangana,Adilabad,504308,4,9
28-10-2025,Telangana,Adilabad,504309,8,27
28-10-2025,Telangana,Adilabad,504310,6,8
28-10-2025,Telangana,Adilabad,504312,1,8
28-10-2025,Telangana,Adilabad,504313,4,1
28-10-2025,Telangana,Bhadradri Kothagudem,507111,5,4
28-10-2025,Telangana,Bhadradri Kothagudem,507115,12,4
28-10-2025,Telangana,Bhadradri Kothagudem,507123,18,17
28-10-2025,Telangana,Bhadradri Kothagudem,507133,1,5
28-10-2025,Telangana,Bhadradri Kothagudem,507166,12,7
28-10-2025,Telangana,Bhadradri Kothagudem,507303,10,1
28-10-2025,Telangana,Hanumakonda,505497,0,1
28-10-2025,Telangana,Hanumakonda,506015,0,2
28-10-2025,Telangana,Hanumakonda,506342,1,3
28-10-2025,Telangana,Hyderabad,500011,11,16
28-10-2025,Telangana,Hyderabad,500014,2,1
28-10-2025,Telangana,Hyderabad,500036,17,15
28-10-2025,Telangana,Hyderabad,500038,8,2
28-10-2025,Telangana,Hyderabad,500042,4,2
28-10-2025,Telangana,Hyderabad,500057,2,1
28-10-2025,Telangana,Hyderabad,500058,3,4
28-10-2025,Telangana,Hyderabad,500072,10,10
28-10-2025,Telangana,Hyderabad,500080,10,5
28-10-2025,Telangana,Hyderabad,500091,4,1
28-10-2025,Telangana,Jagitial,505326,1,1
28-10-2025,Telangana,Jagitial,505416,0,2
28-10-2025,Telangana,Jagitial,505450,0,1
28-10-2025,Telangana,Jagitial,505454,18,1
28-10-2025,Telangana,Jagitial,505501,5,0
28-10-2025,Telangana,Jangaon,506317,1,0
28-10-2025,Telangana,Jangoan,506167,3,16
28-10-2025,Telangana,Jangoan,506222,1,18
28-10-2025,Telangana,Jangoan,506316,1,3
28-10-2025,Telangana,Jogulamba Gadwal,509132,11,4
28-10-2025,Telangana,K.v. Rangareddy,500008,2,2
28-10-2025,Telangana,K.v. Rangareddy,500018,9,7
28-10-2025,Telangana,K.v. Rangareddy,500032,8,3
28-10-2025,Telangana,K.v. Rangareddy,500035,13,15
28-10-2025,Telangana,K.v. Rangareddy,500049,27,15
28-10-2025,Telangana,K.v. Rangareddy,500075,27,10
28-10-2025,Telangana,K.v. Rangareddy,500079,17,16
28-10-2025,Telangana,K.v. Rangareddy,500081,1,4
28-10-2025,Telangana,K.v. Rangareddy,500085,1,1
28-10-2025,Telangana,K.v. Rangareddy,500092,18,4
28-10-2025,Telangana,K.v. Rangareddy,500104,2,1
28-10-2025,Telangana,K.v. Rangareddy,501111,3,18
28-10-2025,Telangana,K.v. Rangareddy,501142,11,11
28-10-2025,Telangana,K.v. Rangareddy,501202,16,48
28-10-2025,Telangana,K.v. Rangareddy,501203,20,12
28-10-2025,Telangana,K.v. Rangareddy,501401,7,2
28-10-2025,Telangana,K.v. Rangareddy,502321,0,1
28-10-2025,Telangana,K.v. Rangareddy,509325,23,11
28-10-2025,Telangana,K.v. Rangareddy,509340,5,25
28-10-2025,Telangana,Kamareddy,503108,7,0
28-10-2025,Telangana,Kamareddy,503124,2,7
28-10-2025,Telangana,Kamareddy,503310,2,3
28-10-2025,Telangana,Karimnagar,505184,6,29
28-10-2025,Telangana,Karimnagar,505208,3,3
28-10-2025,Telangana,Karimnagar,505210,1,1
28-10-2025,Telangana,Karimnagar,505301,13,35
28-10-2025,Telangana,Karimnagar,505304,2,3
28-10-2025,Telangana,Karimnagar,505306,1,0
28-10-2025,Telangana,Karimnagar,505325,1,4
28-10-2025,Telangana,Karimnagar,505401,2,1
28-10-2025,Telangana,Karimnagar,505451,5,6
28-10-2025,Telangana,Karimnagar,505454,12,13
28-10-2025,Telangana,Karimnagar,505471,0,3
28-10-2025,Telangana,Karimnagar,505473,3,0
28-10-2025,Telangana,Karimnagar,505504,3,0
28-10-2025,Telangana,Karimnagar,505524,3,3
28-10-2025,Telangana,Karimnagar,505528,5,2
28-10-2025,Telangana,Khammam,507101,32,7
28-10-2025,Telangana,Khammam,507103,0,1
28-10-2025,Telangana,Khammam,507123,23,6
28-10-2025,Telangana,Khammam,507129,4,0
28-10-2025,Telangana,Khammam,507140,1,1
28-10-2025,Telangana,Khammam,507167,6,5
28-10-2025,Telangana,Khammam,507168,4,2
28-10-2025,Telangana,Khammam,507169,4,6
28-10-2025,Telangana,Khammam,507182,27,8
28-10-2025,Telangana,Khammam,507203,4,10
28-10-2025,Telangana,Khammam,507301,5,0
28-10-2025,Telangana,Khammam,507306,5,1
28-10-2025,Telangana,Khammam,507318,0,3
28-10-2025,Telangana,Komaram Bheem,504296,9,15
28-10-2025,Telangana,Komaram Bheem,504311,2,0
28-10-2025,Telangana,Mahabubnagar,509103,2,0
28-10-2025,Telangana,Mahabubnagar,509127,5,13
28-10-2025,Telangana,Mahabubnagar,509204,7,7
28-10-2025,Telangana,Mahabubnagar,509324,17,27
28-10-2025,Telangana,Mahabubnagar,509371,18,18
28-10-2025,Telangana,Mahabubnagar,509375,14,23
28-10-2025,Telangana,Mahabubnagar,509376,5,16
28-10-2025,Telangana,Mahabubnagar,509381,7,16
28-10-2025,Telangana,Mahabubnagar,509385,16,11
28-10-2025,Telangana,Mancherial,504204,6,5
28-10-2025,Telangana,Mancherial,504205,2,5
28-10-2025,Telangana,Mancherial,504301,8,4
28-10-2025,Telangana,Medak,502102,13,15
28-10-2025,Telangana,Medak,502117,0,5
28-10-2025,Telangana,Medak,502221,6,22
28-10-2025,Telangana,Medak,502255,1,3
28-10-2025,Telangana,Medak,502281,2,4
28-10-2025,Telangana,Medak,502293,7,22
28-10-2025,Telangana,Medak,502295,1,7
28-10-2025,Telangana,Medak,502296,18,7
28-10-2025,Telangana,Medak,502300,7,3
28-10-2025,Telangana,Medak,502307,3,3
28-10-2025,Telangana,Medak,502310,14,1
28-10-2025,Telangana,Medak,502311,2,5
28-10-2025,Telangana,Medak,502331,1,4
28-10-2025,Telangana,Medak,502345,2,34
28-10-2025,Telangana,Medak,502381,5,9
28-10-2025,Telangana,Medchal-malkajgiri,500014,5,0
28-10-2025,Telangana,Medchal-malkajgiri,500090,7,11
28-10-2025,Telangana,Medchal-malkajgiri,501401,5,4
28-10-2025,Telangana,Medchal−malkajgiri,500083,6,0
28-10-2025,Telangana,Mulugu,506345,0,3
28-10-2025,Telangana,Nagarkurnool,509102,8,6
28-10-2025,Telangana,Nagarkurnool,509201,2,2
28-10-2025,Telangana,Nagarkurnool,509203,8,4
28-10-2025,Telangana,Nagarkurnool,509360,4,6
28-10-2025,Telangana,Nalgonda,508204,25,7
28-10-2025,Telangana,Nalgonda,508211,19,19
28-10-2025,Telangana,Nalgonda,508213,16,13
28-10-2025,Telangana,Nalgonda,508218,6,4
28-10-2025,Telangana,Nalgonda,508223,5,4
28-10-2025,Telangana,Nalgonda,508244,13,18
28-10-2025,Telangana,Nalgonda,508248,62,69
28-10-2025,Telangana,Nalgonda,508279,3,1
28-10-2025,Telangana,Nalgonda,508284,4,4
28-10-2025,Telangana,Narayanpet,509204,2,1
28-10-2025,Telangana,Narayanpet,509371,3,4
28-10-2025,Telangana,Nirmal,504101,1,1
28-10-2025,Telangana,Nirmal,504102,5,8
28-10-2025,Telangana,Nirmal,504310,4,10
28-10-2025,Telangana,Nizamabad,503108,20,3
28-10-2025,Telangana,Nizamabad,503110,3,3
28-10-2025,Telangana,Nizamabad,503114,1,1
28-10-2025,Telangana,Nizamabad,503144,1,4
28-10-2025,Telangana,Nizamabad,503145,1,2
28-10-2025,Telangana,Nizamabad,503165,7,28
28-10-2025,Telangana,Nizamabad,503180,2,5
28-10-2025,Telangana,Nizamabad,503212,5,16
28-10-2025,Telangana,Nizamabad,503213,6,4
28-10-2025,Telangana,Nizamabad,503246,15,2
28-10-2025,Telangana,Nizamabad,503306,12,20
28-10-2025,Telangana,Nizamabad,503308,6,4
28-10-2025,Telangana,Nizamabad,503309,6,24
28-10-2025,Telangana,Nizamabad,503321,0,13
28-10-2025,Telangana,Peddapalli,505153,2,1
28-10-2025,Telangana,Peddapalli,505188,0,5
28-10-2025,Telangana,Peddapalli,505208,0,4
28-10-2025,Telangana,Peddapalli,505525,5,3
28-10-2025,Telangana,Rajanna Sircilla,505305,4,7
28-10-2025,Telangana,Rajanna Sircilla,505307,0,2
28-10-2025,Telangana,Rangareddy,501512,1,1
28-10-2025,Telangana,Sangareddy,502001,1,9
28-10-2025,Telangana,Sangareddy,502032,40,14
28-10-2025,Telangana,Sangareddy,502269,1,1
28-10-2025,Telangana,Sangareddy,502285,3,1
28-10-2025,Telangana,Sangareddy,502294,0,2
28-10-2025,Telangana,Siddipet,502114,4,1
28-10-2025,Telangana,Siddipet,502247,4,1
28-10-2025,Telangana,Siddipet,502278,54,40
28-10-2025,Telangana,Siddipet,502312,8,1
28-10-2025,Telangana,Siddipet,502375,12,1
28-10-2025,Telangana,Siddipet,506223,7,4
28-10-2025,Telangana,Suryapet,508204,9,13
28-10-2025,Telangana,Suryapet,508212,7,6
28-10-2025,Telangana,Suryapet,508223,2,1
28-10-2025,Telangana,Suryapet,508234,1,3
28-10-2025,Telangana,Suryapet,508279,1,2
28-10-2025,Telangana,Vikarabad,501111,0,2
28-10-2025,Telangana,Vikarabad,501121,1,5
28-10-2025,Telangana,Vikarabad,501142,18,4
28-10-2025,Telangana,Vikarabad,501202,8,5
28-10-2025,Telangana,Vikarabad,509335,5,3
28-10-2025,Telangana,Vikarabad,509350,6,5
28-10-2025,Telangana,Wanaparthy,509104,11,6
28-10-2025,Telangana,Wanaparthy,509380,5,2
28-10-2025,Telangana,Wanaparthy,509381,1,9
28-10-2025,Telangana,Warangal,506006,3,2
28-10-2025,Telangana,Warangal,506101,23,21
28-10-2025,Telangana,Warangal,506105,3,5
28-10-2025,Telangana,Warangal,506135,5,5
28-10-2025,Telangana,Warangal,506143,4,4
28-10-2025,Telangana,Warangal,506168,1,1
28-10-2025,Telangana,Warangal,506224,6,8
28-10-2025,Telangana,Warangal,506303,2,2
28-10-2025,Telangana,Warangal,506365,1,9
28-10-2025,Telangana,Warangal,506367,14,27
28-10-2025,Telangana,Warangal,506370,0,3
28-10-2025,Telangana,Warangal,506381,3,2
28-10-2025,Telangana,Warangal Rural,506006,0,4
28-10-2025,Telangana,Warangal Urban,506001,7,6
28-10-2025,Telangana,Warangal Urban,506002,5,18
28-10-2025,Telangana,Warangal Urban,506006,2,2
28-10-2025,Telangana,Warangal Urban,506015,0,1
28-10-2025,Telangana,Warangal Urban,506370,1,0
28-10-2025,Telangana,Yadadri.,508111,2,14
28-10-2025,Telangana,Yadadri.,508284,1,6
28-10-2025,Telangana,Yadadri.,508286,3,0
02-11-2025,Telangana,Hyderabad,500002,0,1
02-11-2025,Telangana,Hyderabad,500011,0,1
02-11-2025,Telangana,Hyderabad,500013,2,6
02-11-2025,Telangana,Hyderabad,500015,0,1
02-11-2025,Telangana,Hyderabad,500023,8,3
02-11-2025,Telangana,Hyderabad,500033,0,1
02-11-2025,Telangana,Hyderabad,500034,4,0
02-11-2025,Telangana,Hyderabad,500036,6,2
02-11-2025,Telangana,Hyderabad,500040,0,1
02-11-2025,Telangana,Hyderabad,500053,2,3
02-11-2025,Telangana,Hyderabad,500067,1,0
02-11-2025,Telangana,K.v. Rangareddy,500049,3,2
02-11-2025,Telangana,K.v. Rangareddy,500052,1,0
02-11-2025,Telangana,K.v. Rangareddy,500068,4,3
02-11-2025,Telangana,K.v. Rangareddy,500084,4,2
02-11-2025,Telangana,K.v. Rangareddy,501106,1,2
02-11-2025,Telangana,K.v. Rangareddy,501202,1,2
02-11-2025,Telangana,K.v. Rangareddy,509217,1,1
02-11-2025,Telangana,Khammam,507125,1,0
02-11-2025,Telangana,Mahabubabad,506163,0,1
02-11-2025,Telangana,Mahabubnagar,509324,0,1
02-11-2025,Telangana,Mahabubnagar,509349,0,1
02-11-2025,Telangana,Mahabubnagar,509380,0,2
02-11-2025,Telangana,Mahabubnagar,509385,0,1
02-11-2025,Telangana,Medak,502286,0,1
02-11-2025,Telangana,Medchal-malkajgiri,500014,0,2
02-11-2025,Telangana,Medchal-malkajgiri,500040,0,1
02-11-2025,Telangana,Medchal-malkajgiri,500083,2,0
02-11-2025,Telangana,Medchal−malkajgiri,500014,0,1
02-11-2025,Telangana,Nalgonda,508243,3,0
02-11-2025,Telangana,Nalgonda,508245,0,1
02-11-2025,Telangana,Nizamabad,503003,0,1
02-11-2025,Telangana,Nizamabad,503144,1,0
02-11-2025,Telangana,Nizamabad,503302,2,1
02-11-2025,Telangana,Suryapet,508201,0,1
02-11-2025,Telangana,Vikarabad,509338,0,1
02-11-2025,Telangana,Warangal,506135,2,1
02-11-2025,Telangana,Warangal,506343,0,1
02-11-2025,Telangana,Warangal,506347,0,1
02-11-2025,Telangana,Warangal Rural,506122,2,0
02-11-2025,Telangana,Warangal Urban,506003,0,1
03-11-2025,Telangana,Adilabad,504104,12,5
03-11-2025,Telangana,Adilabad,504109,8,5
03-11-2025,Telangana,Adilabad,504273,17,3
03-11-2025,Telangana,Adilabad,504299,18,18
03-11-2025,Telangana,Adilabad,504306,5,3
03-11-2025,Telangana,Adilabad,504311,18,38
03-11-2025,Telangana,Bhadradri Kothagudem,507115,12,15
03-11-2025,Telangana,Bhadradri Kothagudem,507117,19,14
03-11-2025,Telangana,Bhadradri Kothagudem,507118,7,3
03-11-2025,Telangana,Bhadradri Kothagudem,507122,0,2
03-11-2025,Telangana,Bhadradri Kothagudem,507123,37,13
03-11-2025,Telangana,Bhadradri Kothagudem,507124,5,2
03-11-2025,Telangana,Bhadradri Kothagudem,507129,2,0
03-11-2025,Telangana,Bhadradri Kothagudem,507140,1,5
03-11-2025,Telangana,Bhadradri Kothagudem,507166,22,1
03-11-2025,Telangana,Bhadradri Kothagudem,507301,9,1
03-11-2025,Telangana,Bhadradri Kothagudem,507316,3,3
03-11-2025,Telangana,Hanumakonda,505497,0,1
03-11-2025,Telangana,Hanumakonda,505498,0,2
03-11-2025,Telangana,Hanumakonda,506142,1,0
03-11-2025,Telangana,Hanumakonda,506342,0,4
03-11-2025,Telangana,Hyderabad,500004,7,11
03-11-2025,Telangana,Hyderabad,500006,34,17
03-11-2025,Telangana,Hyderabad,500013,37,25
03-11-2025,Telangana,Hyderabad,500026,4,14
03-11-2025,Telangana,Hyderabad,500034,7,8
03-11-2025,Telangana,Hyderabad,500044,16,3
03-11-2025,Telangana,Hyderabad,500050,3,5
03-11-2025,Telangana,Hyderabad,500053,47,36
03-11-2025,Telangana,Hyderabad,500059,34,28
03-11-2025,Telangana,Hyderabad,500061,17,17
03-11-2025,Telangana,Hyderabad,500062,21,14
03-11-2025,Telangana,Hyderabad,500064,44,29
03-11-2025,Telangana,Hyderabad,500072,4,10
03-11-2025,Telangana,Hyderabad,500094,7,7
03-11-2025,Telangana,Jagitial,505325,6,4
03-11-2025,Telangana,Jagitial,505450,1,1
03-11-2025,Telangana,Jagitial,505454,4,1
03-11-2025,Telangana,Jangaon,506244,1,0
03-11-2025,Telangana,Jangaon,506252,0,1
03-11-2025,Telangana,Jangaon,506302,0,1
03-11-2025,Telangana,Jangoan,506145,1,4
03-11-2025,Telangana,Jangoan,506223,8,0
03-11-2025,Telangana,Jangoan,506302,3,4
03-11-2025,Telangana,Jangoan,506316,0,6
03-11-2025,Telangana,Jangoan,506318,0,1
03-11-2025,Telangana,K.v. Rangareddy,500005,27,21
03-11-2025,Telangana,K.v. Rangareddy,500008,1,1
03-11-2025,Telangana,K.v. Rangareddy,500030,19,6
03-11-2025,Telangana,K.v. Rangareddy,500035,24,21
03-11-2025,Telangana,K.v. Rangareddy,500055,23,19
03-11-2025,Telangana,K.v. Rangareddy,500074,28,12
03-11-2025,Telangana,K.v. Rangareddy,500079,36,18
03-11-2025,Telangana,K.v. Rangareddy,500084,8,12
03-11-2025,Telangana,K.v. Rangareddy,500085,1,3
03-11-2025,Telangana,K.v. Rangareddy,500104,1,2
03-11-2025,Telangana,K.v. Rangareddy,501101,26,31
03-11-2025,Telangana,K.v. Rangareddy,501144,11,21
03-11-2025,Telangana,K.v. Rangareddy,501158,3,7
03-11-2025,Telangana,K.v. Rangareddy,501502,15,30
03-11-2025,Telangana,K.v. Rangareddy,509207,6,7
03-11-2025,Telangana,K.v. Rangareddy,509228,3,5
03-11-2025,Telangana,K.v. Rangareddy,509324,1,0
03-11-2025,Telangana,K.v. Rangareddy,509360,2,0
03-11-2025,Telangana,K.v. Rangareddy,509410,8,8
03-11-2025,Telangana,Kamareddy,503110,3,5
03-11-2025,Telangana,Kamareddy,503124,1,6
03-11-2025,Telangana,Kamareddy,503145,6,2
03-11-2025,Telangana,Kamareddy,503187,9,4
03-11-2025,Telangana,Kamareddy,503302,4,1
03-11-2025,Telangana,Karimnagar,505001,35,56
03-11-2025,Telangana,Karimnagar,505174,5,5
03-11-2025,Telangana,Karimnagar,505184,14,51
03-11-2025,Telangana,Karimnagar,505302,5,5
03-11-2025,Telangana,Karimnagar,505304,8,4
03-11-2025,Telangana,Karimnagar,505325,11,3
03-11-2025,Telangana,Karimnagar,505402,2,10
03-11-2025,Telangana,Karimnagar,505405,4,8
03-11-2025,Telangana,Karimnagar,505415,3,7
03-11-2025,Telangana,Karimnagar,505445,36,10
03-11-2025,Telangana,Karimnagar,505455,1,3
03-11-2025,Telangana,Karimnagar,505468,1,1
03-11-2025,Telangana,Karimnagar,505471,0,2
03-11-2025,Telangana,Karimnagar,505528,4,3
03-11-2025,Telangana,Khammam,507002,13,4
